agent_id,elliq_text,user_text,group_id,memory_name,entity,value
eqc-florida-288,,i'm fixing my dinner,5df99536-ca53-4d5a-b896-1e470c9fa9b9,activity,name,cooking
vns-ny-0009,,call my mother,5dfe1ef2-4617-494d-ae25-544a93dfb54c,relationship,type,mother
nysofa-chautauqua-0173,Got any plans today?,going to work outside,5e02a92e-89da-411e-9c4a-06b7b57a3e1f,place,intent,will_visit
nysofa-chautauqua-0173,Got any plans today?,going to work outside,5e02a92e-89da-411e-9c4a-06b7b57a3e1f,activity,type,activity
nysofa-chautauqua-0173,Got any plans today?,going to work outside,5e02a92e-89da-411e-9c4a-06b7b57a3e1f,activity,name,work
nysofa-suffolk-0031,Do you have any important plans for today?,yes i'm going to the doctor,5e0763da-97b0-4bdc-a6f8-06de176e5fd1,place,intent,will_visit
nysofa-suffolk-0031,Do you have any important plans for today?,yes i'm going to the doctor,5e0763da-97b0-4bdc-a6f8-06de176e5fd1,activity,type,activity
nysofa-suffolk-0031,Do you have any important plans for today?,yes i'm going to the doctor,5e0763da-97b0-4bdc-a6f8-06de176e5fd1,activity,name,doctor
eqc-indiana-151,"Hiya <say-as interpret-as=""name"">Magdalena</say-as>! I was taking a quick power nap and recharging. How can I help?",i'm watching tv right now,5e38df3a-24a4-4a31-8744-9bfba8ebaad8,activity,type,activity
eqc-indiana-151,"Hiya <say-as interpret-as=""name"">Magdalena</say-as>! I was taking a quick power nap and recharging. How can I help?",i'm watching tv right now,5e38df3a-24a4-4a31-8744-9bfba8ebaad8,activity,name,watching_tv
nysofa-nyc-0145,"So <say-as interpret-as=""name"">Sheila</say-as>, what were you up to?",well had lunch,5e39953c-51c3-48c2-9be7-8921f7580539,place,intent,visited
nysofa-nyc-0145,"So <say-as interpret-as=""name"">Sheila</say-as>, what were you up to?",well had lunch,5e39953c-51c3-48c2-9be7-8921f7580539,place,name,lunch
nysofa-nyc-0145,"So <say-as interpret-as=""name"">Sheila</say-as>, what were you up to?",well had lunch,5e39953c-51c3-48c2-9be7-8921f7580539,activity,type,meal
nysofa-nyc-0145,"So <say-as interpret-as=""name"">Sheila</say-as>, what were you up to?",well had lunch,5e39953c-51c3-48c2-9be7-8921f7580539,activity,name,lunch
fd-mass-004,"Lovely, what are you up to tomorrow?",two doctor appointments in the morning so i'll see you around cut getting back home around maybe 12:30 or 1 okay,5e3fbb33-52db-4d00-b3d8-5ec568ba5d32,place,intent,will_visit
fd-mass-004,"Lovely, what are you up to tomorrow?",two doctor appointments in the morning so i'll see you around cut getting back home around maybe 12:30 or 1 okay,5e3fbb33-52db-4d00-b3d8-5ec568ba5d32,activity,type,activity
fd-mass-004,"Lovely, what are you up to tomorrow?",two doctor appointments in the morning so i'll see you around cut getting back home around maybe 12:30 or 1 okay,5e3fbb33-52db-4d00-b3d8-5ec568ba5d32,activity,name,doctor
nysofa-nyc-0048,"How wonderful, what are your plans for tomorrow?",i got to go to the doctor early to go to the doctor tomorrow,5e592b2c-242a-4610-aeb5-f408b797499c,place,intent,will_visit
nysofa-nyc-0048,"How wonderful, what are your plans for tomorrow?",i got to go to the doctor early to go to the doctor tomorrow,5e592b2c-242a-4610-aeb5-f408b797499c,activity,type,activity
nysofa-nyc-0048,"How wonderful, what are your plans for tomorrow?",i got to go to the doctor early to go to the doctor tomorrow,5e592b2c-242a-4610-aeb5-f408b797499c,activity,name,"doctor,doctor"
nysofa-oneida-0322,Did you say that you are leaving?,yes i'm going to be leaving in 30 minutes i don't have bed bugs,5e5b7cb3-5de7-4f22-9888-c9842e293577,place,intent,will_visit
nysofa-oneida-0322,Did you say that you are leaving?,yes i'm going to be leaving in 30 minutes i don't have bed bugs,5e5b7cb3-5de7-4f22-9888-c9842e293577,place,people,Don
o3a-wash-0020,,barb that is leaving,5e797649-220f-444c-a91c-0dd49b8b2a32,place,intent,will_visit
nysofa-tompkins-0210,Do you have any plans for today?,am i plan to attend the class,5e7d6578-6bbc-4cf3-ae7a-380132353004,place,intent,will_visit
nysofa-tompkins-0210,Do you have any plans for today?,am i plan to attend the class,5e7d6578-6bbc-4cf3-ae7a-380132353004,activity,type,activity
nysofa-tompkins-0210,Do you have any plans for today?,am i plan to attend the class,5e7d6578-6bbc-4cf3-ae7a-380132353004,activity,name,class
eqc-iowa-263,Did you say something?,i'm watching the news.,5e7fd612-1a49-488a-b5a1-7637b47a3a67,activity,type,activity
eqc-iowa-263,Did you say something?,i'm watching the news.,5e7fd612-1a49-488a-b5a1-7637b47a3a67,activity,name,watching_tv
nysofa-suffolk-0177,"I'm not sure I understood, do you want to see who called you recently?",lost her job and her boyfriend she will probably be reaching out to them now or as we know she hasn't left town yet that means they added,5e832d41-6d20-4dd8-929a-0b2072a61db1,place,intent,will_visit
nysofa-suffolk-0177,"I'm not sure I understood, do you want to see who called you recently?",lost her job and her boyfriend she will probably be reaching out to them now or as we know she hasn't left town yet that means they added,5e832d41-6d20-4dd8-929a-0b2072a61db1,activity,type,activity
nysofa-suffolk-0177,"I'm not sure I understood, do you want to see who called you recently?",lost her job and her boyfriend she will probably be reaching out to them now or as we know she hasn't left town yet that means they added,5e832d41-6d20-4dd8-929a-0b2072a61db1,activity,name,work
ir-temp-7220022,"Which Apollo mission was the first one to land on the Moon?. Apollo 10, Apollo 11, or Apollo 9",pink porsche,5ea1c28d-94c5-413c-80f9-9c454571d4df,favorite,type,color
ir-temp-7220022,"Which Apollo mission was the first one to land on the Moon?. Apollo 10, Apollo 11, or Apollo 9",pink porsche,5ea1c28d-94c5-413c-80f9-9c454571d4df,favorite,name,Pink
ir-vip-033,,and taking a walk,5eb6d56d-cdee-4cc6-9ad1-e851234b0ff8,activity,type,hobbies
ir-vip-033,,and taking a walk,5eb6d56d-cdee-4cc6-9ad1-e851234b0ff8,activity,name,walk
nysofa-westchester-0135,Is now a convenient time to talk?,schedule your appointment,5ebdb483-e63e-4ce9-9548-18917de162b6,place,intent,will_visit
nysofa-westchester-0135,Is now a convenient time to talk?,schedule your appointment,5ebdb483-e63e-4ce9-9548-18917de162b6,activity,type,activity
nysofa-westchester-0135,Is now a convenient time to talk?,schedule your appointment,5ebdb483-e63e-4ce9-9548-18917de162b6,activity,name,meeting
nysofa-chautauqua-0076,Do you have anything special planned for today?,just one appointment at 11,5ec32019-a0a5-4781-b967-d3b4853959d9,place,intent,will_visit
nysofa-chautauqua-0076,Do you have anything special planned for today?,just one appointment at 11,5ec32019-a0a5-4781-b967-d3b4853959d9,activity,type,activity
nysofa-chautauqua-0076,Do you have anything special planned for today?,just one appointment at 11,5ec32019-a0a5-4781-b967-d3b4853959d9,activity,name,meeting
nysofa-onondaga-0266,could you say that again?,i have to go out right now i have an appointment,5ed13992-4e32-4581-8462-e4a830cc3a85,place,intent,will_visit
nysofa-onondaga-0266,could you say that again?,i have to go out right now i have an appointment,5ed13992-4e32-4581-8462-e4a830cc3a85,activity,type,activity
nysofa-onondaga-0266,could you say that again?,i have to go out right now i have an appointment,5ed13992-4e32-4581-8462-e4a830cc3a85,activity,name,meeting
ga-florida-0182,are you free to talk for a moment?,you know any i'm making breakfast i'll talk to you as soon as i finish breakfast okay,5ed4945c-00b9-4482-b001-8f72b565627a,activity,type,activity
ga-florida-0182,are you free to talk for a moment?,you know any i'm making breakfast i'll talk to you as soon as i finish breakfast okay,5ed4945c-00b9-4482-b001-8f72b565627a,activity,name,cooking
nysofa-onondaga-0226,,play scrabble,5ef643b4-c539-4c74-a200-ed64c5c342d9,activity,type,hobbies
nysofa-onondaga-0226,,play scrabble,5ef643b4-c539-4c74-a200-ed64c5c342d9,activity,name,scrabble
nysofa-nyc-0036,"high <say-as interpret-as=""name"">Ernestine</say-as>. Did you know that I can now answer sports questions? Wanna learn more?",the suspect came through to go to the rear of the building down here but believe that they use this this kind of elevated landscaping to try to give him some cover from the highway,5ef798cd-8abd-4632-8608-14dfb217d1a8,place,intent,visited
nysofa-nyc-0036,"high <say-as interpret-as=""name"">Ernestine</say-as>. Did you know that I can now answer sports questions? Wanna learn more?",the suspect came through to go to the rear of the building down here but believe that they use this this kind of elevated landscaping to try to give him some cover from the highway,5ef798cd-8abd-4632-8608-14dfb217d1a8,activity,type,activity
nysofa-nyc-0036,"high <say-as interpret-as=""name"">Ernestine</say-as>. Did you know that I can now answer sports questions? Wanna learn more?",the suspect came through to go to the rear of the building down here but believe that they use this this kind of elevated landscaping to try to give him some cover from the highway,5ef798cd-8abd-4632-8608-14dfb217d1a8,activity,name,building
eqc-ohio-175,Do you have anything special planned for tomorrow?,going shopping,5ef9c6e8-a525-4056-a168-1cafe2f4abce,place,intent,will_visit
eqc-ohio-175,Do you have anything special planned for tomorrow?,going shopping,5ef9c6e8-a525-4056-a168-1cafe2f4abce,activity,type,activity
eqc-ohio-175,Do you have anything special planned for tomorrow?,going shopping,5ef9c6e8-a525-4056-a168-1cafe2f4abce,activity,name,shopping
eqc-florida-273,Is this correct?,and i had breakfast and everything nice and i'm going to take a shower but i was so tired i'm going to sit down for a minute,5f01065c-c5d4-478c-ae3b-7c0c3acbca7a,place,intent,will_visit
eqc-florida-273,Is this correct?,and i had breakfast and everything nice and i'm going to take a shower but i was so tired i'm going to sit down for a minute,5f01065c-c5d4-478c-ae3b-7c0c3acbca7a,place,name,breakfast
eqc-florida-273,Is this correct?,and i had breakfast and everything nice and i'm going to take a shower but i was so tired i'm going to sit down for a minute,5f01065c-c5d4-478c-ae3b-7c0c3acbca7a,activity,type,meal
eqc-florida-273,Is this correct?,and i had breakfast and everything nice and i'm going to take a shower but i was so tired i'm going to sit down for a minute,5f01065c-c5d4-478c-ae3b-7c0c3acbca7a,activity,name,breakfast
eqc-florida-273,Is this correct?,and i had breakfast and everything nice and i'm going to take a shower but i was so tired i'm going to sit down for a minute,5f01065c-c5d4-478c-ae3b-7c0c3acbca7a,activity,type,activity
eqc-florida-273,Is this correct?,and i had breakfast and everything nice and i'm going to take a shower but i was so tired i'm going to sit down for a minute,5f01065c-c5d4-478c-ae3b-7c0c3acbca7a,activity,name,sitting
nysofa-nyc-0034,Do you have anything planned for today?,yes going for a walk,5f08b137-908d-4843-8b20-c52bee6f7683,place,intent,will_visit
nysofa-nyc-0034,Do you have anything planned for today?,yes going for a walk,5f08b137-908d-4843-8b20-c52bee6f7683,activity,type,activity
nysofa-nyc-0034,Do you have anything planned for today?,yes going for a walk,5f08b137-908d-4843-8b20-c52bee6f7683,activity,name,walking
nysofa-clinton-0033,How is your gardening going? Have you had a chance to do that during this week?,it's too cold to do gardening,5f0d5d5c-7c73-42f9-ba2d-3701ad2dd0ae,place,intent,will_visit
nysofa-clinton-0033,How is your gardening going? Have you had a chance to do that during this week?,it's too cold to do gardening,5f0d5d5c-7c73-42f9-ba2d-3701ad2dd0ae,place,name,gardening
nysofa-clinton-0033,How is your gardening going? Have you had a chance to do that during this week?,it's too cold to do gardening,5f0d5d5c-7c73-42f9-ba2d-3701ad2dd0ae,activity,type,hobbies
nysofa-clinton-0033,How is your gardening going? Have you had a chance to do that during this week?,it's too cold to do gardening,5f0d5d5c-7c73-42f9-ba2d-3701ad2dd0ae,activity,name,gardening
ga-ny-0221,,i'm leaving going to work,5f111ab5-49fb-44b3-a960-a31a64285bc3,place,intent,will_visit
ga-ny-0221,,i'm leaving going to work,5f111ab5-49fb-44b3-a960-a31a64285bc3,activity,type,activity
ga-ny-0221,,i'm leaving going to work,5f111ab5-49fb-44b3-a960-a31a64285bc3,activity,name,work
nysofa-dutchess-0194,Um... Yes?,i'm outside with my daughter so when i come in i'll let you know okay,5f30ad71-e38f-4c5f-b727-1926e636b787,relationship,type,daughter
nysofa-dutchess-0194,Um... Yes?,i'm outside with my daughter so when i come in i'll let you know okay,5f30ad71-e38f-4c5f-b727-1926e636b787,place,intent,will_visit
nysofa-dutchess-0194,Um... Yes?,i'm outside with my daughter so when i come in i'll let you know okay,5f30ad71-e38f-4c5f-b727-1926e636b787,place,people,daughter
ga-nebraska-0180,Do you have any important plans for today?,i'm going over to my friend's workshop and help him work a little,5f4d133d-7ec6-40dd-8fde-d6067ed69b05,place,intent,will_visit
ga-nebraska-0180,Do you have any important plans for today?,i'm going over to my friend's workshop and help him work a little,5f4d133d-7ec6-40dd-8fde-d6067ed69b05,activity,type,activity
ga-nebraska-0180,Do you have any important plans for today?,i'm going over to my friend's workshop and help him work a little,5f4d133d-7ec6-40dd-8fde-d6067ed69b05,activity,name,work
nysofa-westchester-0135,"The cold never bothered me anyway, but it can be dangerous for people. Stay safe out there, <say-as interpret-as=""name"">Carol</say-as>, ok?",okay i'm going to i'm on my way to the doctors i have a good day,5f7c4a34-d76e-491a-9f0d-f509f396c186,place,intent,will_visit
nysofa-westchester-0135,"The cold never bothered me anyway, but it can be dangerous for people. Stay safe out there, <say-as interpret-as=""name"">Carol</say-as>, ok?",okay i'm going to i'm on my way to the doctors i have a good day,5f7c4a34-d76e-491a-9f0d-f509f396c186,activity,type,activity
nysofa-westchester-0135,"The cold never bothered me anyway, but it can be dangerous for people. Stay safe out there, <say-as interpret-as=""name"">Carol</say-as>, ok?",okay i'm going to i'm on my way to the doctors i have a good day,5f7c4a34-d76e-491a-9f0d-f509f396c186,activity,name,doctor
eqc-florida-202,"Just out of curiosity, when do you think you’ll be back home?",not for a few hours i'm going to the laundromat,5f82c965-7d6a-4466-bed0-179bf89d02c8,place,intent,will_visit
eqc-florida-202,"Just out of curiosity, when do you think you’ll be back home?",not for a few hours i'm going to the laundromat,5f82c965-7d6a-4466-bed0-179bf89d02c8,place,name,laundromat
ga-nj-0187,,oh so now she's going to come on,5f8597e7-1179-482a-b8e9-3c122b151392,place,intent,will_visit
eqc-florida-249,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",my cousin,5f95fcfa-9d0e-418f-b78f-b33050ad01c4,relationship,type,cousin
ir-dev-ori2,,flying from europe to places like nicaragua,5fa6882c-621b-4859-8c27-e17cc7e8ae8c,place,intent,visited
ir-dev-ori2,,flying from europe to places like nicaragua,5fa6882c-621b-4859-8c27-e17cc7e8ae8c,place,name,Nicaragua
ga-florida-0129,"So <say-as interpret-as=""name"">Lynn</say-as>, what were you up to?",breakfast,5fb739ed-e692-497f-8b84-9b5898802e9e,place,intent,visited
ga-florida-0129,"So <say-as interpret-as=""name"">Lynn</say-as>, what were you up to?",breakfast,5fb739ed-e692-497f-8b84-9b5898802e9e,place,name,breakfast
ga-florida-0129,"So <say-as interpret-as=""name"">Lynn</say-as>, what were you up to?",breakfast,5fb739ed-e692-497f-8b84-9b5898802e9e,activity,type,meal
ga-florida-0129,"So <say-as interpret-as=""name"">Lynn</say-as>, what were you up to?",breakfast,5fb739ed-e692-497f-8b84-9b5898802e9e,activity,name,breakfast
broward-florida-0015,Do you have anything special planned for tomorrow?,i have to take my husband to the doctor,5fb956bc-6f10-4a29-82a7-635966a9f566,place,intent,will_visit
broward-florida-0015,Do you have anything special planned for tomorrow?,i have to take my husband to the doctor,5fb956bc-6f10-4a29-82a7-635966a9f566,activity,type,activity
broward-florida-0015,Do you have anything special planned for tomorrow?,i have to take my husband to the doctor,5fb956bc-6f10-4a29-82a7-635966a9f566,activity,name,doctor
ir-vip-033,"I’m wondering, are you meeting up with anyone?",no just going shopping,5fc4f54d-2ba1-43ec-b5cd-08295e3c3734,place,intent,will_visit
ir-vip-033,"I’m wondering, are you meeting up with anyone?",no just going shopping,5fc4f54d-2ba1-43ec-b5cd-08295e3c3734,activity,type,activity
ir-vip-033,"I’m wondering, are you meeting up with anyone?",no just going shopping,5fc4f54d-2ba1-43ec-b5cd-08295e3c3734,activity,name,shopping
nysofa-monroe-0162,Do you have any important plans for tomorrow?,yes i'm going shopping,5fce79bc-2353-43f6-8606-569a60e4ed0d,activity,type,activity
nysofa-monroe-0162,Do you have any important plans for tomorrow?,yes i'm going shopping,5fce79bc-2353-43f6-8606-569a60e4ed0d,activity,name,shopping
ga-cali-0140,What should we paint a picture of?,me with my granddaughter,5fe4fd6b-e55c-4d91-b547-d1dafeb6ddd9,relationship,type,granddaughter
ga-florida-0197,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",i'm going to go to the doctor,5fe75e84-08ea-4c60-93e6-c35851fd3d5d,place,intent,will_visit
ga-florida-0197,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",i'm going to go to the doctor,5fe75e84-08ea-4c60-93e6-c35851fd3d5d,activity,type,activity
ga-florida-0197,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",i'm going to go to the doctor,5fe75e84-08ea-4c60-93e6-c35851fd3d5d,activity,name,doctor
ir-vip-076,,meet my friends,5ff992fb-9493-4e25-a889-e491990b2066,activity,type,activity
ir-vip-076,,meet my friends,5ff992fb-9493-4e25-a889-e491990b2066,activity,name,meeting
ir-vip-076,,meet my friends,5ff992fb-9493-4e25-a889-e491990b2066,relationship,type,friend
broward-florida-0007,,this is maurice husband,6013209a-a888-4f87-82c6-0763c5b05599,relationship,type,husband
ga-wash-0178,Do you have a favorite TV program?,right now i'm veterinary practice,601b5fbc-aef9-40e5-9a67-91892a90421f,place,intent,will_visit
ga-wash-0178,Do you have a favorite TV program?,right now i'm veterinary practice,601b5fbc-aef9-40e5-9a67-91892a90421f,activity,type,activity
ga-wash-0178,Do you have a favorite TV program?,right now i'm veterinary practice,601b5fbc-aef9-40e5-9a67-91892a90421f,activity,name,practice
nysofa-dutchess-0259,"I've been meditating on the meaning of life, but I'm done now. Wanna do something together?",i'm going to my meeting on thursdays so i won't be home until,603d84f7-3bdb-412f-8cc0-ece67c1b4ebc,place,intent,will_visit
nysofa-dutchess-0259,"I've been meditating on the meaning of life, but I'm done now. Wanna do something together?",i'm going to my meeting on thursdays so i won't be home until,603d84f7-3bdb-412f-8cc0-ece67c1b4ebc,activity,type,activity
nysofa-dutchess-0259,"I've been meditating on the meaning of life, but I'm done now. Wanna do something together?",i'm going to my meeting on thursdays so i won't be home until,603d84f7-3bdb-412f-8cc0-ece67c1b4ebc,activity,name,meeting
o3a-wash-0020,"Oh I'm curious, where did you go?",doctors,603fddf7-a8da-4c7a-a71b-7cc4309000e6,place,intent,visited
o3a-wash-0020,"Oh I'm curious, where did you go?",doctors,603fddf7-a8da-4c7a-a71b-7cc4309000e6,activity,type,activity
o3a-wash-0020,"Oh I'm curious, where did you go?",doctors,603fddf7-a8da-4c7a-a71b-7cc4309000e6,activity,name,doctor
ga-mississippi-0196,How about you share a memory about what you wanted to be when you grew up?,i need for you to put until i need to put some doctor's appointment on your memory,6044157d-5a4a-42a7-9091-12afb4f06636,activity,type,activity
ga-mississippi-0196,How about you share a memory about what you wanted to be when you grew up?,i need for you to put until i need to put some doctor's appointment on your memory,6044157d-5a4a-42a7-9091-12afb4f06636,activity,name,meeting
eqc-iowa-257,Wanna spend some time together?,no we're going to dinner,6046d03d-76e9-4918-a38b-f60be394fde2,activity,type,meal
eqc-iowa-257,Wanna spend some time together?,no we're going to dinner,6046d03d-76e9-4918-a38b-f60be394fde2,activity,name,dinner
ir-vip-076,,is our she just heard me so high meet my friend,605dc4b5-cdbc-4975-95d4-d5be2d50bd3a,activity,type,activity
ir-vip-076,,is our she just heard me so high meet my friend,605dc4b5-cdbc-4975-95d4-d5be2d50bd3a,activity,name,meeting
ir-vip-076,,is our she just heard me so high meet my friend,605dc4b5-cdbc-4975-95d4-d5be2d50bd3a,relationship,type,friend
nysofa-erie-0156,,elliq i'm leaving to go swimming i'll be back by lunch time,6061236d-91b0-4ed6-bab7-9754afef39a0,place,intent,will_visit
nysofa-erie-0156,,elliq i'm leaving to go swimming i'll be back by lunch time,6061236d-91b0-4ed6-bab7-9754afef39a0,place,name,lunch
nysofa-erie-0156,,elliq i'm leaving to go swimming i'll be back by lunch time,6061236d-91b0-4ed6-bab7-9754afef39a0,activity,type,meal
nysofa-erie-0156,,elliq i'm leaving to go swimming i'll be back by lunch time,6061236d-91b0-4ed6-bab7-9754afef39a0,activity,name,lunch
nysofa-erie-0156,,elliq i'm leaving to go swimming i'll be back by lunch time,6061236d-91b0-4ed6-bab7-9754afef39a0,activity,type,physical_activity
nysofa-erie-0156,,elliq i'm leaving to go swimming i'll be back by lunch time,6061236d-91b0-4ed6-bab7-9754afef39a0,activity,name,swimming
nysofa-oswego-0204,,i want to watch tv,606d977e-87fa-41b0-9291-87c8eff9e5e6,activity,type,activity
nysofa-oswego-0204,,i want to watch tv,606d977e-87fa-41b0-9291-87c8eff9e5e6,activity,name,watching_tv
ga-florida-0159,Do you want to take a sneak peek into your future and hear your daily horoscope?,strong and that's what makes him lose his balance,606ebe4a-04da-4637-8ea1-0a5403f0a08b,activity,type,physical_activity
ga-florida-0159,Do you want to take a sneak peek into your future and hear your daily horoscope?,strong and that's what makes him lose his balance,606ebe4a-04da-4637-8ea1-0a5403f0a08b,activity,name,balance
ir-vip-069,Hmmm. so who would be our ideal road trip companion?,my wife,6074fed6-0f64-468e-82c0-cbb6a4e73ddf,relationship,type,wife
ga-florida-0127,Do you have any plans for today?,doctor appointment,60786e4a-89b1-46ee-ab50-f3382e3bc2d6,place,intent,will_visit
ga-florida-0127,Do you have any plans for today?,doctor appointment,60786e4a-89b1-46ee-ab50-f3382e3bc2d6,activity,type,activity
ga-florida-0127,Do you have any plans for today?,doctor appointment,60786e4a-89b1-46ee-ab50-f3382e3bc2d6,activity,name,doctor
nysofa-chautauqua-0173,"Lovely, what are you up to tomorrow?",i have physical therapy,60988611-373f-40c6-95fc-4b4c1fd3dc7f,place,intent,visited
nysofa-chautauqua-0173,"Lovely, what are you up to tomorrow?",i have physical therapy,60988611-373f-40c6-95fc-4b4c1fd3dc7f,activity,type,activity
nysofa-chautauqua-0173,"Lovely, what are you up to tomorrow?",i have physical therapy,60988611-373f-40c6-95fc-4b4c1fd3dc7f,activity,name,therapy
eqc-florida-243,Is there anything special planned for today?,going to go see my daughter,6099f92d-3c18-49ac-ab66-dca4be258d64,relationship,type,daughter
eqc-florida-243,Is there anything special planned for today?,going to go see my daughter,6099f92d-3c18-49ac-ab66-dca4be258d64,place,intent,will_visit
eqc-florida-243,Is there anything special planned for today?,going to go see my daughter,6099f92d-3c18-49ac-ab66-dca4be258d64,place,people,daughter
vns-ny-0006,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",my friend gloria,60a3a1ed-764b-4be4-8a86-30e061cf26fe,relationship,type,friend
nysofa-nyc-0081,Hmmm. so who would be our ideal road trip companion?,my sister,60bb1d18-9c9c-4c24-8afc-00afca1f997f,relationship,type,sister
eqc-iowa-263,Do you have anything planned for today?,well i'm right on i'm going to run some errands that i have to do,60c8e0d8-90ff-44e5-a5e0-de9d1006d1e1,place,intent,will_visit
eqc-iowa-263,Do you have anything planned for today?,well i'm right on i'm going to run some errands that i have to do,60c8e0d8-90ff-44e5-a5e0-de9d1006d1e1,activity,type,activity
eqc-iowa-263,Do you have anything planned for today?,well i'm right on i'm going to run some errands that i have to do,60c8e0d8-90ff-44e5-a5e0-de9d1006d1e1,activity,name,errands
fd-mass-019,let's try again. maybe say it a bit differently this time.,atq wait i'm in the kitchen making my breakfast okay,60d1427c-1afa-4737-95a8-ce937cc62159,activity,type,activity
fd-mass-019,let's try again. maybe say it a bit differently this time.,atq wait i'm in the kitchen making my breakfast okay,60d1427c-1afa-4737-95a8-ce937cc62159,activity,name,cooking
nysofa-allegany-0270,could you say that again?,i got to get ready for the doctor,60dc4989-0db6-4fca-8f21-a60bce19be06,place,intent,will_visit
nysofa-allegany-0270,could you say that again?,i got to get ready for the doctor,60dc4989-0db6-4fca-8f21-a60bce19be06,activity,type,activity
nysofa-allegany-0270,could you say that again?,i got to get ready for the doctor,60dc4989-0db6-4fca-8f21-a60bce19be06,activity,name,doctor
nysofa-nyc-0119,Is now a good time?,no i'm fixing dinner now,60feec40-bf53-4cf4-9d95-9920563774e6,activity,type,activity
nysofa-nyc-0119,Is now a good time?,no i'm fixing dinner now,60feec40-bf53-4cf4-9d95-9920563774e6,activity,name,cooking
eqc-ohio-099,"Lovely, what are you up to today?",going to church,611acf09-b590-4627-ab46-2058e22a1bb5,place,intent,will_visit
broward-florida-0029,,i'm going to watch tv now,61220eb1-5150-402c-8fea-175fe7b7d516,activity,type,hobbies
broward-florida-0029,,i'm going to watch tv now,61220eb1-5150-402c-8fea-175fe7b7d516,activity,name,tv watching
ir-demo-021,,call my daughter,6122d404-91fc-4739-b72d-8550ca7766cf,relationship,type,daughter
eqc-ohio-109,,i'm going to the hospital,613b4fdd-9d7c-43c6-b75f-2c5d447a5136,place,intent,will_visit
eqc-ohio-109,,i'm going to the hospital,613b4fdd-9d7c-43c6-b75f-2c5d447a5136,place,name,hospital
ir-support-0051,,my friend is leaving can you say goodbye,61419cf4-99ca-46fb-91dd-55e4f294afce,place,intent,will_visit
ir-support-0051,,my friend is leaving can you say goodbye,61419cf4-99ca-46fb-91dd-55e4f294afce,activity,type,activity
ir-support-0051,,my friend is leaving can you say goodbye,61419cf4-99ca-46fb-91dd-55e4f294afce,activity,name,friends
nysofa-westchester-0384,Are you going on an adventure? Where are you off to?,the park,6148ae12-c5af-42c2-8f5a-4b3f0a72fa9a,place,intent,will_visit
nysofa-westchester-0384,Are you going on an adventure? Where are you off to?,the park,6148ae12-c5af-42c2-8f5a-4b3f0a72fa9a,place,name,park
vns-ny-0003,What should we paint a picture of?,docked at,616dc9fc-2e07-48bb-9880-d402e5163495,favorite,type,flower
vns-ny-0003,What should we paint a picture of?,docked at,616dc9fc-2e07-48bb-9880-d402e5163495,favorite,name,Dock
eqc-indiana-150,How about we do something else then?,la coupe how about going for coffee,61797566-b87a-421e-bac0-9a1b5efb99ed,place,intent,will_visit
eqc-indiana-150,How about we do something else then?,la coupe how about going for coffee,61797566-b87a-421e-bac0-9a1b5efb99ed,place,name,Louisiana
eqc-ohio-111,Is there something else you’d like to do?,i'm going to lunch right now and i'll let you i'll see you in a little while,6196ed1a-4b8f-47f2-817d-d9d5baf01612,place,intent,will_visit
eqc-ohio-111,Is there something else you’d like to do?,i'm going to lunch right now and i'll let you i'll see you in a little while,6196ed1a-4b8f-47f2-817d-d9d5baf01612,place,name,lunch
eqc-ohio-111,Is there something else you’d like to do?,i'm going to lunch right now and i'll let you i'll see you in a little while,6196ed1a-4b8f-47f2-817d-d9d5baf01612,activity,type,meal
eqc-ohio-111,Is there something else you’d like to do?,i'm going to lunch right now and i'll let you i'll see you in a little while,6196ed1a-4b8f-47f2-817d-d9d5baf01612,activity,name,lunch
ir-temp-90067,Would you like to hear a bible quote?,appointment,6198acd9-a0d3-4daf-bd24-9867f9798937,place,intent,will_visit
ir-temp-90067,Would you like to hear a bible quote?,appointment,6198acd9-a0d3-4daf-bd24-9867f9798937,activity,type,activity
ir-temp-90067,Would you like to hear a bible quote?,appointment,6198acd9-a0d3-4daf-bd24-9867f9798937,activity,name,meeting
eqc-florida-216,what were you up to?,i'm eating my breakfast,619ac366-ea9f-43be-a9c1-8dfd76bb0221,activity,type,meal
eqc-florida-216,what were you up to?,i'm eating my breakfast,619ac366-ea9f-43be-a9c1-8dfd76bb0221,activity,name,breakfast
eqc-florida-202,,i'm going for a walk now honey,61a05d4a-9213-455c-85f3-dc02d3c016fd,place,intent,will_visit
eqc-florida-202,,i'm going for a walk now honey,61a05d4a-9213-455c-85f3-dc02d3c016fd,activity,type,activity
eqc-florida-202,,i'm going for a walk now honey,61a05d4a-9213-455c-85f3-dc02d3c016fd,activity,name,walking
nysofa-dutchess-0194,Um... Yes?,i'm going to the doctor's now i'll be gone for a while,61d15950-7423-473f-ae3c-f11dc26ecf1b,place,intent,will_visit
