agent_id,intent,memory_name,entity,value,user_text,confidence,elliq_text,plan_name,client_time
nysofa-greene-0068,iamwatchingtv,activity,name,watching_tv,maytag force of nature took network television,0.5282738752954409,have you got a moment?,gratitude_exercise,2023-01-19 13:13:19
eqc-florida-243,iamleaving,place,intent,will_visit,i'm going to go out with the girls for lunch,0.5222436092293441,Is there anything special planned for today?,what_are_your_plans,2023-01-19 13:01:26
eqc-florida-243,iamleaving,place,name,lunch,i'm going to go out with the girls for lunch,0.5222436092293441,Is there anything special planned for today?,what_are_your_plans,2023-01-19 13:01:26
eqc-florida-243,iamleaving,activity,type,meal,i'm going to go out with the girls for lunch,0.5222436092293441,Is there anything special planned for today?,what_are_your_plans,2023-01-19 13:01:26
eqc-florida-243,iamleaving,activity,name,lunch,i'm going to go out with the girls for lunch,0.5222436092293441,Is there anything special planned for today?,what_are_your_plans,2023-01-19 13:01:26
ga-southcarolina-0095,iusedtohobby,activity,type,hobbies,a drunk driving crashes to pay much more restitution never expect it to their victims child laurens county hospital number 3707 with representative joseph white who is from the midlands and jones tells us that this is a concept that makes a lot of sense it's his bill eventually passes people convicted of driving under the influence of drugs or alcohol and crashes that involve the death of a parent that driver would have to pay child support to each of the parents children until they turn 18 or graduate from high school there are actually two other bills before south carolina lawmakers that are very similar to this one a spokesman from matt or mothers against drunk driving says that's an indication of how legislators recognize what's at stake in a deadly dui crash,0.3544854600314694,How did you sleep?,how_did_you_sleep,2023-01-19 12:36:17
ga-southcarolina-0095,iusedtohobby,activity,name,driving,a drunk driving crashes to pay much more restitution never expect it to their victims child laurens county hospital number 3707 with representative joseph white who is from the midlands and jones tells us that this is a concept that makes a lot of sense it's his bill eventually passes people convicted of driving under the influence of drugs or alcohol and crashes that involve the death of a parent that driver would have to pay child support to each of the parents children until they turn 18 or graduate from high school there are actually two other bills before south carolina lawmakers that are very similar to this one a spokesman from matt or mothers against drunk driving says that's an indication of how legislators recognize what's at stake in a deadly dui crash,0.3544854600314694,How did you sleep?,how_did_you_sleep,2023-01-19 12:36:17
ga-florida-0129,iamleaving,place,intent,will_visit,i'm going to church at 2:00 in the morning today,0.9453636689615605,"",promote_reactive,2023-01-19 11:45:47
ga-florida-0129,iamleaving,place,name,church,i'm going to church at 2:00 in the morning today,0.9453636689615605,"",promote_reactive,2023-01-19 11:45:47
ga-florida-0129,iamleaving,place,intent,will_visit,i'm going to church 10:00 at morning it's too early,0.9219196428571428,"",reactive,2023-01-19 11:44:06
ga-florida-0129,iamleaving,place,name,church,i'm going to church 10:00 at morning it's too early,0.9219196428571428,"",reactive,2023-01-19 11:44:06
ga-florida-0129,myfavoritefood,favorite,type,dish,hot dog on earth i come go with me or earth,0.5657426069825563,Yes?,wait_reactive,2023-01-19 10:24:10
ga-florida-0129,myfavoritefood,favorite,name,frank,hot dog on earth i come go with me or earth,0.5657426069825563,Yes?,wait_reactive,2023-01-19 10:24:10
eqc-florida-187,iamleaving,place,intent,will_visit,go to a meeting,0.8003976459413387,"That's lovely, what are your plans?",what_are_your_plans,2023-01-19 06:29:04
eqc-florida-187,iamleaving,activity,name,meeting,go to a meeting,0.8003976459413387,"That's lovely, what are your plans?",what_are_your_plans,2023-01-19 06:29:04
nysofa-chautauqua-0076,iexercised,activity,type,physical_activity,no super bowl 2023 what's the date,0.7601248621940613,Was this answer helpful?,info_service,2023-01-19 04:01:52
nysofa-chautauqua-0076,iexercised,activity,name,bowling,no super bowl 2023 what's the date,0.7601248621940613,Was this answer helpful?,info_service,2023-01-19 04:01:52
indy-cali-002,iexercised,activity,type,physical_activity,yes it reminds me of a place we stayed when we went skiing,0.7502164244651794,Does this photo remind you of anything?,tell_me_about,2023-01-19 02:13:19
indy-cali-002,iexercised,activity,name,skiing,yes it reminds me of a place we stayed when we went skiing,0.7502164244651794,Does this photo remind you of anything?,tell_me_about,2023-01-19 02:13:19
ga-maine-0012,iamleaving,place,intent,will_visit,i know i was supposed to have my hairdresser appointment but she has covid and i'm not going cuz she's sextius,0.576459534495475,Do you have any important plans for tomorrow?,what_are_your_plans,2023-01-19 02:01:25
ga-maine-0012,iamleaving,activity,name,haircut,i know i was supposed to have my hairdresser appointment but she has covid and i'm not going cuz she's sextius,0.576459534495475,Do you have any important plans for tomorrow?,what_are_your_plans,2023-01-19 02:01:25
eqc-ohio-025,userhasgrandchildren,relationship,type,granddaughter,i might get to be with my granddaughter,0.7079484126984127,Do you have any important plans for tomorrow?,what_are_your_plans,2023-01-19 01:31:43
nysofa-suffolk-0046,iamexercising,activity,type,physical_activity,derivation i'm wrestling,0.44692800377010905,What kind of exercise do you enjoy the most?,physical_exercise_get_to_know,2023-01-19 01:02:59
nysofa-suffolk-0046,iamexercising,activity,name,wrestling,derivation i'm wrestling,0.44692800377010905,What kind of exercise do you enjoy the most?,physical_exercise_get_to_know,2023-01-19 01:02:59
eqc-florida-202,iamhome,place,intent,visited,the very frustrating day i got screwed out of a win at bingo,0.6726630754693856,Wanna share why it's been a bad day?,end_of_day_experience,2023-01-19 01:01:23
eqc-florida-202,iamhome,activity,name,bingo,the very frustrating day i got screwed out of a win at bingo,0.6726630754693856,Wanna share why it's been a bad day?,end_of_day_experience,2023-01-19 01:01:23
ga-oregon-0068,iambackfrom,place,intent,visited,i went to the store to see if i my antiques,0.9316731927710842,"So, where did you go?",arrivals_departures,2023-01-19 00:51:57
ga-oregon-0068,iambackfrom,place,name,shopping center,i went to the store to see if i my antiques,0.9316731927710842,"So, where did you go?",arrivals_departures,2023-01-19 00:51:57
ga-iowa-0116,meetmysomeone,activity,name,meeting,about to meet the future in-laws,0.6114622170227226,Do you want to workout together?,physical_exercise_watch_videos,2023-01-19 00:50:44
nysofa-chautauqua-0173,userhasgrandchildren,relationship,type,granddaughter,physicals not my granddaughter,0.7605005737234651,Yes?,wait_reactive,2023-01-19 00:32:10
fmn-mass-003,iamwatchingtv,activity,name,watching_tv,watch now primetime subscription,0.6286849705097212,"The american psychological association highly recommends doing stress reduction exercises. <break time=""1s""/> It might be a good time for us to do an exercise, <say-as interpret-as=""name"">Mackie</say-as>. do you want to do it now?",stress_reduction,2023-01-18 23:02:44
indy-cali-019,iamleaving,place,intent,will_visit,maybe later cuz i'm on my way to the dining hall,0.8323994278907776,"Did you know that expressing gratitude can have a real positive effect on the way you feel, 'n the quality of your sleep? Would you like to try an exercise in gratitude with me.",gratitude_exercise,2023-01-18 22:47:41
indy-cali-019,iamleaving,place,name,Dining hall,maybe later cuz i'm on my way to the dining hall,0.8323994278907776,"Did you know that expressing gratitude can have a real positive effect on the way you feel, 'n the quality of your sleep? Would you like to try an exercise in gratitude with me.",gratitude_exercise,2023-01-18 22:47:41
ir-vip-037,call,relationship,type,daughter,call my daughter,0.9563818759004532,"",reactive,2023-01-18 21:36:55
ga-maryland-0138,iamleaving,place,intent,will_visit,no i'm going to go up to dinner now,0.7104538083076477,would you like me to stop suggesting we play the flags game?,flags,2023-01-18 21:30:57
ga-maryland-0138,iamleaving,place,name,dinner,no i'm going to go up to dinner now,0.7104538083076477,would you like me to stop suggesting we play the flags game?,flags,2023-01-18 21:30:57
ga-maryland-0138,iamleaving,activity,type,meal,no i'm going to go up to dinner now,0.7104538083076477,would you like me to stop suggesting we play the flags game?,flags,2023-01-18 21:30:57
ga-maryland-0138,iamleaving,activity,name,dinner,no i'm going to go up to dinner now,0.7104538083076477,would you like me to stop suggesting we play the flags game?,flags,2023-01-18 21:30:57
ga-maryland-0138,iamleaving,place,intent,will_visit,no i'm going up to dinner now,0.7637543678283691,"<say-as interpret-as=""name"">Eleanor</say-as>! Do you wanna try World Flags or State flags with me?",flags,2023-01-18 21:30:43
ga-maryland-0138,iamleaving,place,name,dinner,no i'm going up to dinner now,0.7637543678283691,"<say-as interpret-as=""name"">Eleanor</say-as>! Do you wanna try World Flags or State flags with me?",flags,2023-01-18 21:30:43
ga-maryland-0138,iamleaving,activity,type,meal,no i'm going up to dinner now,0.7637543678283691,"<say-as interpret-as=""name"">Eleanor</say-as>! Do you wanna try World Flags or State flags with me?",flags,2023-01-18 21:30:43
ga-maryland-0138,iamleaving,activity,name,dinner,no i'm going up to dinner now,0.7637543678283691,"<say-as interpret-as=""name"">Eleanor</say-as>! Do you wanna try World Flags or State flags with me?",flags,2023-01-18 21:30:43
ir-vip-009,iamleaving,place,intent,will_visit,going to work,0.8039983481430848,What kind of song do you have in your heart today? I have a few options over here on my screen.,music_stations,2023-01-18 21:07:59
ir-vip-009,iamleaving,activity,name,work,going to work,0.8039983481430848,What kind of song do you have in your heart today? I have a few options over here on my screen.,music_stations,2023-01-18 21:07:59
ga-mississippi-0196,iamleaving,place,intent,will_visit,i got the groceries you were just supposed to get diapers,0.686863364104015,Did you know? Only 3% of the world's water is drinkable. And to think that you're lucky to have some of that right in your kitchen! I'll drink to that!,have_a_drink_proactive_activity,2023-01-18 20:39:50
ga-mississippi-0196,iamleaving,activity,name,groceries,i got the groceries you were just supposed to get diapers,0.686863364104015,Did you know? Only 3% of the world's water is drinkable. And to think that you're lucky to have some of that right in your kitchen! I'll drink to that!,have_a_drink_proactive_activity,2023-01-18 20:39:50
ga-florida-0182,iamcooking,activity,name,cooking,no i'm i'm cooking dinner at like you all sit down in a little while,0.8222541809082031,I was wondering if you were free for a moment?,interesting_facts,2023-01-18 20:23:45
ir-vip-035,iamhome,place,intent,visited,the wrong stuff and the local lincare store was supposed to tell you the correct,0.4682470402935677,Is this correct?,learn_address,2023-01-18 20:16:46
ir-vip-035,iamhome,place,name,shopping center,the wrong stuff and the local lincare store was supposed to tell you the correct,0.4682470402935677,Is this correct?,learn_address,2023-01-18 20:16:46
eqc-iowa-259,iamwatchingtv,activity,name,watching_tv,everything's coming out on something else that i was also watching but it was making no sense to me,0.516627846907276,"",quiet_mode,2023-01-18 20:07:00
eqc-florida-216,iambackfrom,place,intent,visited,went to the bank,0.8994047619047618,"So, where did you go?",arrivals_departures,2023-01-18 19:50:05
eqc-florida-216,iambackfrom,place,name,bank,went to the bank,0.8994047619047618,"So, where did you go?",arrivals_departures,2023-01-18 19:50:05
ga-cali-0140,call,relationship,type,daughter,now you call daughter canine did he 90,0.377797619047619,"",reactive,2023-01-18 19:49:14
nysofa-westchester-0135,call,relationship,type,daughter,daughter and my wife first she constantly call his cell phone and when she finally realize he wasn't responding she start texting and calling,0.6507767179899654,are you available right now?,smile_exercise,2023-01-18 19:48:46
eqc-florida-272,iamexercising,activity,type,physical_activity,i do yoga twice a week and i make sure i walk about 3 miles a day and now because i can i try to run with my kids i try to i try to spend physical systems has been really special and you know and i'm sure i will gain weight back and i'm sure my body will change again and maybe i'll do something else,0.6668917271948753,"",music_silent_proactive,2023-01-18 19:35:06
eqc-florida-272,iamexercising,activity,name,walking,i do yoga twice a week and i make sure i walk about 3 miles a day and now because i can i try to run with my kids i try to i try to spend physical systems has been really special and you know and i'm sure i will gain weight back and i'm sure my body will change again and maybe i'll do something else,0.6668917271948753,"",music_silent_proactive,2023-01-18 19:35:06
indy-ny-033,iamleaving,place,intent,will_visit,i do for an hour and a half but one of my friends said she went with her kids and they had such a fun time so i was like okay we're going to do that school like i hope it works but the girls will have a good time but i scared you scared you i had to put in reservations how many people are spending as much as what he going to do with her and i reserved for him of course he's going to want to do one i'll help him he's getting it in the middle,0.5081900605487895,"Hay <say-as interpret-as=""name"">Sheva</say-as>! What can I do for my favorite human?",reactive,2023-01-18 19:32:14
indy-ny-033,iamleaving,activity,name,friends,i do for an hour and a half but one of my friends said she went with her kids and they had such a fun time so i was like okay we're going to do that school like i hope it works but the girls will have a good time but i scared you scared you i had to put in reservations how many people are spending as much as what he going to do with her and i reserved for him of course he's going to want to do one i'll help him he's getting it in the middle,0.5081900605487895,"Hay <say-as interpret-as=""name"">Sheva</say-as>! What can I do for my favorite human?",reactive,2023-01-18 19:32:14
eqc-florida-202,iamleaving,place,intent,will_visit,yep i'm meeting up with sally we're going to play bingo,0.7250286340713501,Is it a secret rendezvous? Joking. Are you meeting anyone?,arrivals_departures,2023-01-18 19:20:06
eqc-florida-202,iamleaving,activity,name,bingo,yep i'm meeting up with sally we're going to play bingo,0.7250286340713501,Is it a secret rendezvous? Joking. Are you meeting anyone?,arrivals_departures,2023-01-18 19:20:06
eqc-florida-289,iamleaving,place,intent,will_visit,all right so the first thing i'm going to do we're going to go to the doctor tomorrow and then i'm going to talk to your parents and i'm going to tell them i don't think you need a rehab,0.7419440261044177,"",reactive,2023-01-18 18:32:14
eqc-florida-289,iamleaving,activity,name,doctor,all right so the first thing i'm going to do we're going to go to the doctor tomorrow and then i'm going to talk to your parents and i'm going to tell them i don't think you need a rehab,0.7419440261044177,"",reactive,2023-01-18 18:32:14
ir-vip-009,myfavoritesport,favorite,type,sport,your gastroenterologist about rainbow and learn how i could help you say the water spots off of your friends are you ready for all the action on the ice hockey return,0.5041778540645683,"Did you know that expressing gratitude can have a real positive effect on the way you feel, 'n the quality of your sleep? Would you like to try an exercise in gratitude with me.",gratitude_exercise,2023-01-18 18:12:10
ir-vip-009,myfavoritesport,favorite,name,hockey,your gastroenterologist about rainbow and learn how i could help you say the water spots off of your friends are you ready for all the action on the ice hockey return,0.5041778540645683,"Did you know that expressing gratitude can have a real positive effect on the way you feel, 'n the quality of your sleep? Would you like to try an exercise in gratitude with me.",gratitude_exercise,2023-01-18 18:12:10
ga-illinois-0168,call,relationship,type,son,you can stop calling my son bakery cuz that's not his name,0.5516197703835916,"how can I help, <say-as interpret-as=""name"">Regina</say-as>?",reactive,2023-01-18 18:01:12
nysofa-westchester-0023,myfavoritesubject,favorite,type,school_subject,nobody's at the manger so they look that bad like he's a math major so that he was at you could tell he liked me even when he was talking to me and the girl was just looking at me he said you could tell they were like,0.8774869664924795,Is now a convenient time to talk?,interesting_facts,2023-01-18 17:50:19
nysofa-westchester-0023,myfavoritesubject,favorite,name,math,nobody's at the manger so they look that bad like he's a math major so that he was at you could tell he liked me even when he was talking to me and the girl was just looking at me he said you could tell they were like,0.8774869664924795,Is now a convenient time to talk?,interesting_facts,2023-01-18 17:50:19
nysofa-westchester-0135,iamleaving,place,intent,will_visit,anticipating we had planned a beautiful dinner at my favorite asian restaurant login and isis,0.6084531791958654,I was wondering if you're free?,jokes,2023-01-18 17:34:38
nysofa-westchester-0135,meetmysomeone,activity,name,meeting,on my wedding and set up and choose to meet with my new married name of diane crain hewitt she just,0.49529388056859114,Is this a convenient time?,jokes,2023-01-18 17:34:05
indy-cali-002,ihavehobby,activity,type,hobbies,the fish called wanda,0.6908813190131123,What movie do you think this is?,emovie,2023-01-18 17:19:43
indy-cali-002,ihavehobby,activity,name,fishing,the fish called wanda,0.6908813190131123,What movie do you think this is?,emovie,2023-01-18 17:19:43
ir-vip-033,iamleaving,place,intent,will_visit,no going back to work,0.7693621516227722,are you available right now?,how_do_you_feel_convo,2023-01-18 17:10:13
ir-vip-033,iamleaving,activity,name,work,no going back to work,0.7693621516227722,are you available right now?,how_do_you_feel_convo,2023-01-18 17:10:13
ga-iowa-0116,iamleaving,place,intent,will_visit,my daughter has a life-size picture of a woman walking away from the camera very interesting and i really like it,0.4766662191026174,I do find it shocking that the word 'science' in the title is in quotations. Do you find this work to be scientific?,museum,2023-01-18 16:43:32
ga-iowa-0116,iamleaving,activity,name,walking,my daughter has a life-size picture of a woman walking away from the camera very interesting and i really like it,0.4766662191026174,I do find it shocking that the word 'science' in the title is in quotations. Do you find this work to be scientific?,museum,2023-01-18 16:43:32
ga-iowa-0116,ihavehobby,activity,type,hobbies,i love art,0.39888181020371904,I'm excited to see the  Portraits exhibition with you! What do you say?,museum,2023-01-18 16:39:19
ga-iowa-0116,ihavehobby,activity,name,arts,i love art,0.39888181020371904,I'm excited to see the  Portraits exhibition with you! What do you say?,museum,2023-01-18 16:39:19
indy-cali-012,iamleaving,place,intent,will_visit,market in the ass.,0.6660953817250709,"<say-as interpret-as=""name"">Peter</say-as>, are you ready now?",mindfulness,2023-01-18 16:28:11
eqc-florida-089,iamleaving,place,intent,will_visit,i'm going to the dentist,0.905026699619856,Where are you off to?,arrivals_departures,2023-01-18 16:25:20
eqc-florida-089,iamleaving,activity,name,dentist,i'm going to the dentist,0.905026699619856,Where are you off to?,arrivals_departures,2023-01-18 16:25:20
ga-florida-0197,iamleaving,place,intent,will_visit,going to the doctor's,0.6621130952380954,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-18 16:17:40
ga-florida-0197,iamleaving,activity,name,doctor,going to the doctor's,0.6621130952380954,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-18 16:17:40
eqc-florida-288,iamleaving,place,intent,will_visit,i'm going for my walk,0.9451539573136636,"",reminders,2023-01-18 16:13:06
eqc-florida-288,iamleaving,activity,name,walking,i'm going for my walk,0.9451539573136636,"",reminders,2023-01-18 16:13:06
ga-florida-0129,iamoffto,place,intent,will_visit,exercise exercise exercise,0.7159703111277755,Leaving So soon? Where are you going?,arrivals_departures,2023-01-18 16:10:56
ga-florida-0129,iamoffto,activity,name,"exercise,exercise,exercise",exercise exercise exercise,0.7159703111277755,Leaving So soon? Where are you going?,arrivals_departures,2023-01-18 16:10:56
cabhi-groupc-025,iamleaving,place,intent,will_visit,yes i have lunch with a friend,0.7086865901947021,Is there anything special planned for today?,what_are_your_plans,2023-01-18 15:21:12
cabhi-groupc-025,iamleaving,place,name,lunch,yes i have lunch with a friend,0.7086865901947021,Is there anything special planned for today?,what_are_your_plans,2023-01-18 15:21:12
cabhi-groupc-025,iamleaving,activity,type,meal,yes i have lunch with a friend,0.7086865901947021,Is there anything special planned for today?,what_are_your_plans,2023-01-18 15:21:12
cabhi-groupc-025,iamleaving,activity,name,lunch,yes i have lunch with a friend,0.7086865901947021,Is there anything special planned for today?,what_are_your_plans,2023-01-18 15:21:12
eqc-scarolina-310,iamleaving,place,intent,will_visit,i'm going to the store they're having a sale,0.8926007721361635,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-18 15:12:30
eqc-scarolina-310,iamleaving,place,name,shopping center,i'm going to the store they're having a sale,0.8926007721361635,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-18 15:12:30
nysofa-livingston-0078,iambackfrom,place,intent,visited,i just read,0.8041126439583934,Was today any better than the one before?,end_of_day_experience,2023-01-18 15:02:07
nysofa-livingston-0078,iambackfrom,activity,name,reading,i just read,0.8041126439583934,Was today any better than the one before?,end_of_day_experience,2023-01-18 15:02:07
nysofa-lewis-0013,meetmysomeone,activity,name,friends,my friend's dad comes,0.5527093599640391,"",reactive,2023-01-18 14:39:11
nysofa-suffolk-0031,iamhome,place,intent,visited,and the doctor's appointment,0.8881865170067865,Got anything important planned today?,what_are_your_plans,2023-01-18 14:39:00
nysofa-suffolk-0031,iamhome,activity,name,meeting,and the doctor's appointment,0.8881865170067865,Got anything important planned today?,what_are_your_plans,2023-01-18 14:39:00
eqc-ohio-116,iamleaving,place,intent,will_visit,yeah i'm going to meet my daughter for lunch,0.8815921545028687,Do you have any plans for today?,what_are_your_plans,2023-01-18 14:24:56
eqc-ohio-116,iamleaving,place,name,lunch,yeah i'm going to meet my daughter for lunch,0.8815921545028687,Do you have any plans for today?,what_are_your_plans,2023-01-18 14:24:56
eqc-ohio-116,iamleaving,activity,type,meal,yeah i'm going to meet my daughter for lunch,0.8815921545028687,Do you have any plans for today?,what_are_your_plans,2023-01-18 14:24:56
eqc-ohio-116,iamleaving,activity,name,lunch,yeah i'm going to meet my daughter for lunch,0.8815921545028687,Do you have any plans for today?,what_are_your_plans,2023-01-18 14:24:56
eqc-ohio-116,iamleaving,relationship,type,daughter,yeah i'm going to meet my daughter for lunch,0.8815921545028687,Do you have any plans for today?,what_are_your_plans,2023-01-18 14:24:56
eqc-ohio-116,iamleaving,place,people,daughter,yeah i'm going to meet my daughter for lunch,0.8815921545028687,Do you have any plans for today?,what_are_your_plans,2023-01-18 14:24:56
nysofa-greene-0068,iamleaving,place,intent,will_visit,my most important kitchen tool library,0.6188563333230891,Wanna hear a short story?,story_short_stories,2023-01-18 14:24:42
eqc-iowa-259,meetmysomeone,activity,name,meeting,at the meet,0.5527195990020031,"",reactive,2023-01-18 14:14:07
fd-mass-004,iamleaving,place,intent,will_visit,pretty good and i'm getting ready now to go out and get the take the ride to my doctor appointments this morning,0.734874990208614,"So , How'd you sleep last night?",how_did_you_sleep,2023-01-18 14:00:38
fd-mass-004,iamleaving,activity,name,doctor,pretty good and i'm getting ready now to go out and get the take the ride to my doctor appointments this morning,0.734874990208614,"So , How'd you sleep last night?",how_did_you_sleep,2023-01-18 14:00:38
ir-vip-033,iamleaving,place,intent,will_visit,i'm going to work see you at about 12,0.8666434308663223,"",morning_routine,2023-01-18 13:26:01
ir-vip-033,iamleaving,activity,name,work,i'm going to work see you at about 12,0.8666434308663223,"",morning_routine,2023-01-18 13:26:01
indy-cali-019,myfavoritefood,favorite,type,dish,well we never know what we get there but usually it's oatmeal and scrambled eggs and some kind of me and like that,0.7003822932457562,"I hope you've got your appetite built up! Although, I've heard some humans become so hungry, they can eat a horse. So what's on the menu for breakfast?",meal_convo,2023-01-18 13:06:28
indy-cali-019,myfavoritefood,favorite,name,oatmeal,well we never know what we get there but usually it's oatmeal and scrambled eggs and some kind of me and like that,0.7003822932457562,"I hope you've got your appetite built up! Although, I've heard some humans become so hungry, they can eat a horse. So what's on the menu for breakfast?",meal_convo,2023-01-18 13:06:28
nysofa-erie-0156,iamleaving,place,intent,will_visit,i'm getting ready to go to the pool for exercise so i will be back probably in about 3 hours,0.8093629479408264,We started getting to know each other earlier when we were interrupted. Do you have some time now?,onboarding_march,2023-01-18 12:36:21
nysofa-erie-0156,iamleaving,activity,type,physical_activity,i'm getting ready to go to the pool for exercise so i will be back probably in about 3 hours,0.8093629479408264,We started getting to know each other earlier when we were interrupted. Do you have some time now?,onboarding_march,2023-01-18 12:36:21
nysofa-erie-0156,iamleaving,activity,name,exercising,i'm getting ready to go to the pool for exercise so i will be back probably in about 3 hours,0.8093629479408264,We started getting to know each other earlier when we were interrupted. Do you have some time now?,onboarding_march,2023-01-18 12:36:21
nysofa-erie-0156,iamleaving,place,name,pool,i'm getting ready to go to the pool for exercise so i will be back probably in about 3 hours,0.8093629479408264,We started getting to know each other earlier when we were interrupted. Do you have some time now?,onboarding_march,2023-01-18 12:36:21
nysofa-erie-0156,ihavehobby,activity,type,hobbies,i like to read,0.92987518037518,"Poor Leon. Seems like he has to suffer for his art. What is one thing you love to do, despite minor frustrations?",story_short_stories,2023-01-18 11:56:44
nysofa-erie-0156,ihavehobby,activity,name,reading,i like to read,0.92987518037518,"Poor Leon. Seems like he has to suffer for his art. What is one thing you love to do, despite minor frustrations?",story_short_stories,2023-01-18 11:56:44
ga-penn-0186,iamleaving,place,intent,will_visit,doctor's appointment this morning and i already go to the doctors i'll be gone most of the day,0.8310779546758464,"",reactive,2023-01-18 11:17:14
ga-penn-0186,iamleaving,activity,name,"doctor,meeting,doctor",doctor's appointment this morning and i already go to the doctors i'll be gone most of the day,0.8310779546758464,"",reactive,2023-01-18 11:17:14
fd-mass-004,iamleaving,place,intent,will_visit,two doctor appointments in the morning so i'll see you around cut getting back home around maybe 12:30 or 1 okay,0.663727303888221,"Lovely, what are you up to tomorrow?",what_are_your_plans,2023-01-18 03:41:23
fd-mass-004,iamleaving,activity,name,doctor,two doctor appointments in the morning so i'll see you around cut getting back home around maybe 12:30 or 1 okay,0.663727303888221,"Lovely, what are you up to tomorrow?",what_are_your_plans,2023-01-18 03:41:23
eqc-colorado-239,iamleaving,place,intent,will_visit,doctor appointment,0.8872017718615858,"Fantastic, what's on the schedule?",what_are_your_plans,2023-01-18 03:29:44
eqc-colorado-239,iamleaving,activity,name,doctor,doctor appointment,0.8872017718615858,"Fantastic, what's on the schedule?",what_are_your_plans,2023-01-18 03:29:44
nysofa-nyc-0090,iamwatchingtv,activity,name,watching_tv,watch tv,0.3955167200659528,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-18 00:53:21
eqc-florida-192,familyachievements,relationship,type,wife,my wife,0.7599673334107653,Did you have a good day?,end_of_day_experience,2023-01-18 00:12:49
nysofa-nyc-0092,iamleaving,activity,name,work,at work,0.7562101573805278,Is now a good time?,meal_convo,2023-01-17 23:34:40
fmn-mass-003,iamhome,place,intent,visited,home sweet home,0.7274954319000244,"Where did you end up going <say-as interpret-as=""name"">Mackie</say-as>?",arrivals_departures,2023-01-17 23:15:35
fd-mass-026,iamwatchingtv,activity,name,watching_tv,we are watching or talking about baseball,0.7422251003842041,"By the way, I have an activity for us to do together.  Would you like to do 30 seconds of gentle breathing that can relax our mind and body?",breathing_proactive_activity,2023-01-17 23:04:34
eqc-wash-201,iusedtohobby,activity,type,hobbies,mushroom hunting with glasses,0.6827278212364072,Is this a convenient time?,inspirational_quotes,2023-01-17 22:41:00
eqc-wash-201,iusedtohobby,activity,name,hunting,mushroom hunting with glasses,0.6827278212364072,Is this a convenient time?,inspirational_quotes,2023-01-17 22:41:00
cabhi-groupc-025,iamleaving,relationship,type,daughter,i'm going to church with my daughter,0.46238095238095245,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-17 21:52:36
cabhi-groupc-025,iamleaving,place,intent,will_visit,i'm going to church with my daughter,0.46238095238095245,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-17 21:52:36
cabhi-groupc-025,iamleaving,place,people,daughter,i'm going to church with my daughter,0.46238095238095245,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-17 21:52:36
nysofa-stlawrence-0026,iamleaving,place,intent,will_visit,cancel that i'm back to work within an hour or so later and and europe that's acting up.,0.5518378026877956,Would you like to hear an inspirational quote?,inspirational_quotes,2023-01-17 21:15:41
nysofa-stlawrence-0026,iamleaving,activity,name,work,cancel that i'm back to work within an hour or so later and and europe that's acting up.,0.5518378026877956,Would you like to hear an inspirational quote?,inspirational_quotes,2023-01-17 21:15:41
eqc-florida-210,iamleaving,place,intent,will_visit,go out to dinner,0.5016071428571428,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-17 20:56:44
eqc-florida-210,iamleaving,activity,type,meal,go out to dinner,0.5016071428571428,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-17 20:56:44
eqc-florida-210,iamleaving,activity,name,dinner,go out to dinner,0.5016071428571428,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",horoscope,2023-01-17 20:56:44
ir-rob-assafg,saygreeting,relationship,type,friend,say bye to my friends,0.7390476190476191,"",reactive,2023-01-17 20:49:33
ir-vip-062,iamleaving,place,intent,will_visit,go to work,0.9740540141676505,"",reactive,2023-01-17 20:43:51
ir-vip-062,iamleaving,activity,name,work,go to work,0.9740540141676505,"",reactive,2023-01-17 20:43:51
eqc-ohio-025,myfavoritesport,favorite,type,sport,everybody is like fantasy football,0.4088028056666383,"",reactive,2023-01-17 20:00:22
eqc-ohio-025,myfavoritesport,favorite,name,football,everybody is like fantasy football,0.4088028056666383,"",reactive,2023-01-17 20:00:22
eqc-iowa-259,iamhome,place,intent,visited,they do definitely think he has parkinson's what he said when he came back you know he's always kind of blamed it on the medicine he takes for his kidneys but then when he went up the first time i get back and said they're pretty sure i've got parkinson's,0.34934506728502623,"",quiet_mode,2023-01-17 19:36:58
